,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Tag,Artist,Name,Popularity
66,0.647,0.726,3,-4.389,0,0.0552,0.157,0.0,0.0844,0.767,114.996,audio_features,3M9Apu4OZfylLTFKvgEtKa,spotify:track:3M9Apu4OZfylLTFKvgEtKa,https://api.spotify.com/v1/tracks/3M9Apu4OZfylLTFKvgEtKa,https://api.spotify.com/v1/audio-analysis/3M9Apu4OZfylLTFKvgEtKa,198996,4,Travel,Tiësto,Ritual,73
67,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,audio_features,0TK2YIli7K1leLovkQiNik,spotify:track:0TK2YIli7K1leLovkQiNik,https://api.spotify.com/v1/tracks/0TK2YIli7K1leLovkQiNik,https://api.spotify.com/v1/audio-analysis/0TK2YIli7K1leLovkQiNik,190960,4,Travel,Shawn Mendes,Señorita,83
68,0.659,0.623,4,-2.253,1,0.0451,0.0667,0.0,0.582,0.439,88.042,audio_features,4hPpVbbakQNv8YTHYaOJP4,spotify:track:4hPpVbbakQNv8YTHYaOJP4,https://api.spotify.com/v1/tracks/4hPpVbbakQNv8YTHYaOJP4,https://api.spotify.com/v1/audio-analysis/4hPpVbbakQNv8YTHYaOJP4,181824,4,Travel,Marshmello,One Thing Right,75
69,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,audio_features,37f4ITSlgPX81ad2EvmVQr,spotify:track:37f4ITSlgPX81ad2EvmVQr,https://api.spotify.com/v1/tracks/37f4ITSlgPX81ad2EvmVQr,https://api.spotify.com/v1/audio-analysis/37f4ITSlgPX81ad2EvmVQr,204013,4,Travel,Rachel Platten,Fight Song,78
70,0.795,0.7,6,-5.221,0,0.107,0.0588,0.0,0.0977,0.798,120.002,audio_features,6rsm9NTgl9kKPatf7S1yCS,spotify:track:6rsm9NTgl9kKPatf7S1yCS,https://api.spotify.com/v1/tracks/6rsm9NTgl9kKPatf7S1yCS,https://api.spotify.com/v1/audio-analysis/6rsm9NTgl9kKPatf7S1yCS,190347,4,Travel,Why Don't We,Talk,60
71,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,audio_features,4evmHXcjt3bTUHD1cvny97,spotify:track:4evmHXcjt3bTUHD1cvny97,https://api.spotify.com/v1/tracks/4evmHXcjt3bTUHD1cvny97,https://api.spotify.com/v1/audio-analysis/4evmHXcjt3bTUHD1cvny97,197867,4,Travel,Ed Sheeran,Beautiful People (feat. Khalid),80
72,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,audio_features,6IRdLKIyS4p7XNiP8r6rsx,spotify:track:6IRdLKIyS4p7XNiP8r6rsx,https://api.spotify.com/v1/tracks/6IRdLKIyS4p7XNiP8r6rsx,https://api.spotify.com/v1/audio-analysis/6IRdLKIyS4p7XNiP8r6rsx,168840,4,Travel,Billie Eilish,all the good girls go to hell,78
73,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,audio_features,6nDKrPlXdpomGBgAlO7UdP,spotify:track:6nDKrPlXdpomGBgAlO7UdP,https://api.spotify.com/v1/tracks/6nDKrPlXdpomGBgAlO7UdP,https://api.spotify.com/v1/audio-analysis/6nDKrPlXdpomGBgAlO7UdP,157202,4,Travel,Avicii,SOS,3
74,0.778,0.589,8,-5.548,1,0.269,0.467,0.0,0.0902,0.513,98.001,audio_features,4vIKzWqtn44umal5jXq4wE,spotify:track:4vIKzWqtn44umal5jXq4wE,https://api.spotify.com/v1/tracks/4vIKzWqtn44umal5jXq4wE,https://api.spotify.com/v1/audio-analysis/4vIKzWqtn44umal5jXq4wE,212307,4,Travel,Ed Sheeran,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),58
75,0.885,0.762,8,-5.513,0,0.216,0.219,0.0,0.162,0.605,138.058,audio_features,1AI7UPw3fgwAFkvAlZWhE0,spotify:track:1AI7UPw3fgwAFkvAlZWhE0,https://api.spotify.com/v1/tracks/1AI7UPw3fgwAFkvAlZWhE0,https://api.spotify.com/v1/audio-analysis/1AI7UPw3fgwAFkvAlZWhE0,189733,4,Travel,Ed Sheeran,Take Me Back to London (feat. Stormzy),70
76,0.746,0.787,4,-6.373,1,0.12,0.212,0.0,0.0669,0.607,95.005,audio_features,4wuCQX7JvAZLlrcmH4AeZF,spotify:track:4wuCQX7JvAZLlrcmH4AeZF,https://api.spotify.com/v1/tracks/4wuCQX7JvAZLlrcmH4AeZF,https://api.spotify.com/v1/audio-analysis/4wuCQX7JvAZLlrcmH4AeZF,206187,4,Travel,Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),63
77,0.726,0.731,1,-6.298,0,0.159,0.11,3.45e-06,0.0928,0.437,170.125,audio_features,5d1rmWWF1725tnYjq6rMDB,spotify:track:5d1rmWWF1725tnYjq6rMDB,https://api.spotify.com/v1/tracks/5d1rmWWF1725tnYjq6rMDB,https://api.spotify.com/v1/audio-analysis/5d1rmWWF1725tnYjq6rMDB,190293,4,Travel,Ed Sheeran,Way To Break My Heart (feat. Skrillex),57
78,0.857,0.621,9,-6.376,0,0.0825,0.148,0.0,0.0865,0.668,97.989,audio_features,4vUmTMuQqjdnvlZmAH61Qk,spotify:track:4vUmTMuQqjdnvlZmAH61Qk,https://api.spotify.com/v1/tracks/4vUmTMuQqjdnvlZmAH61Qk,https://api.spotify.com/v1/audio-analysis/4vUmTMuQqjdnvlZmAH61Qk,204467,4,Travel,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),79
79,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.418,0.244,114.066,audio_features,02dRkCEc8Q5ch4TTcnLxOn,spotify:track:02dRkCEc8Q5ch4TTcnLxOn,https://api.spotify.com/v1/tracks/02dRkCEc8Q5ch4TTcnLxOn,https://api.spotify.com/v1/audio-analysis/02dRkCEc8Q5ch4TTcnLxOn,217099,4,Travel,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),64
80,0.703,0.66,10,-5.119,0,0.123,0.137,0.0,0.192,0.79,95.031,audio_features,0YammaEkYSeo9vQYZ1OwS6,spotify:track:0YammaEkYSeo9vQYZ1OwS6,https://api.spotify.com/v1/tracks/0YammaEkYSeo9vQYZ1OwS6,https://api.spotify.com/v1/audio-analysis/0YammaEkYSeo9vQYZ1OwS6,198947,4,Travel,David Guetta,Say My Name,74
81,0.694,0.617,4,-7.838,0,0.0469,0.177,0.0,0.11,0.496,127.928,audio_features,2zy9TMoZlYGuCNY4TLqG24,spotify:track:2zy9TMoZlYGuCNY4TLqG24,https://api.spotify.com/v1/tracks/2zy9TMoZlYGuCNY4TLqG24,https://api.spotify.com/v1/audio-analysis/2zy9TMoZlYGuCNY4TLqG24,183747,4,Travel,David Guetta,Don't Leave Me Alone (feat. Anne-Marie),56
82,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,audio_features,09IStsImFySgyp0pIQdqAc,spotify:track:09IStsImFySgyp0pIQdqAc,https://api.spotify.com/v1/tracks/09IStsImFySgyp0pIQdqAc,https://api.spotify.com/v1/audio-analysis/09IStsImFySgyp0pIQdqAc,184732,4,Travel,Zedd,The Middle,81
83,0.724,0.774,6,-7.127,0,0.135,0.31,7.04e-05,0.219,0.817,85.018,audio_features,18Va6aOGfN2JHGDblDuOLB,spotify:track:18Va6aOGfN2JHGDblDuOLB,https://api.spotify.com/v1/tracks/18Va6aOGfN2JHGDblDuOLB,https://api.spotify.com/v1/audio-analysis/18Va6aOGfN2JHGDblDuOLB,193351,4,Travel,Brothers Page,Won't Stop,27
84,0.906,0.833,5,-3.027,0,0.0729,0.0899,0.0,0.154,0.752,104.017,audio_features,5RgBnDtHKFHgtVdqabjGE3,spotify:track:5RgBnDtHKFHgtVdqabjGE3,https://api.spotify.com/v1/tracks/5RgBnDtHKFHgtVdqabjGE3,https://api.spotify.com/v1/audio-analysis/5RgBnDtHKFHgtVdqabjGE3,159760,4,Travel,Jax Jones,Harder (with Bebe Rexha),69
85,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,audio_features,0qc4QlcCxVTGyShurEv1UU,spotify:track:0qc4QlcCxVTGyShurEv1UU,https://api.spotify.com/v1/tracks/0qc4QlcCxVTGyShurEv1UU,https://api.spotify.com/v1/audio-analysis/0qc4QlcCxVTGyShurEv1UU,174444,4,Travel,Sam Feldt,Post Malone (feat. RANI),75
86,0.681,0.774,1,-3.167,0,0.0787,0.0992,0.0,0.35,0.267,102.924,audio_features,72xvRETEsd5hS1RfduciRi,spotify:track:72xvRETEsd5hS1RfduciRi,https://api.spotify.com/v1/tracks/72xvRETEsd5hS1RfduciRi,https://api.spotify.com/v1/audio-analysis/72xvRETEsd5hS1RfduciRi,162425,4,Travel,Cheat Codes,Let Me Hold You (Turn Me On),0
87,0.67,0.847,9,-3.723,1,0.043,0.0156,0.0,0.22,0.613,150.109,audio_features,3YPlsrk0Voe8AOa1jyN891,spotify:track:3YPlsrk0Voe8AOa1jyN891,https://api.spotify.com/v1/tracks/3YPlsrk0Voe8AOa1jyN891,https://api.spotify.com/v1/audio-analysis/3YPlsrk0Voe8AOa1jyN891,158773,4,Travel,Zara Larsson,Ain't My Fault - R3hab Remix,59
88,0.476,0.918,8,-3.988,1,0.0616,0.00895,0.0,0.292,0.717,154.897,audio_features,5JGxJFdgOQdJZdmyEzDtTj,spotify:track:5JGxJFdgOQdJZdmyEzDtTj,https://api.spotify.com/v1/tracks/5JGxJFdgOQdJZdmyEzDtTj,https://api.spotify.com/v1/audio-analysis/5JGxJFdgOQdJZdmyEzDtTj,179387,4,Travel,Neon Trees,Everybody Talks,0
89,0.772,0.775,6,-4.389,0,0.0313,0.137,0.000163,0.306,0.469,116.032,audio_features,2Tv0sYtfhiKniOdbRKUyRR,spotify:track:2Tv0sYtfhiKniOdbRKUyRR,https://api.spotify.com/v1/tracks/2Tv0sYtfhiKniOdbRKUyRR,https://api.spotify.com/v1/audio-analysis/2Tv0sYtfhiKniOdbRKUyRR,222613,4,Travel,Oriana,What U Gonna Do,0
90,0.561,0.684,9,-8.235,1,0.0669,0.347,2.93e-06,0.122,0.528,81.977,audio_features,79e2GU4RLPjAqnijfvsXYr,spotify:track:79e2GU4RLPjAqnijfvsXYr,https://api.spotify.com/v1/tracks/79e2GU4RLPjAqnijfvsXYr,https://api.spotify.com/v1/audio-analysis/79e2GU4RLPjAqnijfvsXYr,219680,4,Travel,Conan Gray,Generation Why,67
91,0.592,0.873,9,-5.65,1,0.0275,0.0715,0.00982,0.142,0.516,122.011,audio_features,0vrmHPfoBadXVr2n0m1aqZ,spotify:track:0vrmHPfoBadXVr2n0m1aqZ,https://api.spotify.com/v1/tracks/0vrmHPfoBadXVr2n0m1aqZ,https://api.spotify.com/v1/audio-analysis/0vrmHPfoBadXVr2n0m1aqZ,277262,4,Travel,Avicii,Heaven,71
92,0.747,0.649,8,-6.218,1,0.218,0.333,0.0,0.172,0.84,88.011,audio_features,2qRN7PWiHRLprw4FpDeI9N,spotify:track:2qRN7PWiHRLprw4FpDeI9N,https://api.spotify.com/v1/tracks/2qRN7PWiHRLprw4FpDeI9N,https://api.spotify.com/v1/audio-analysis/2qRN7PWiHRLprw4FpDeI9N,200733,4,Travel,Ed Sheeran,Nothing On You (feat. Paulo Londra & Dave),62
93,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,audio_features,6b2RcmUt1g9N9mQ3CbjX2Y,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/tracks/6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/audio-analysis/6b2RcmUt1g9N9mQ3CbjX2Y,202205,5,Travel,Sam Smith,How Do You Sleep?,79
94,0.806,0.558,9,-6.46,1,0.0683,0.482,0.0,0.0618,0.678,95.016,audio_features,322tcqPhma7F6hfCeLisx0,spotify:track:322tcqPhma7F6hfCeLisx0,https://api.spotify.com/v1/tracks/322tcqPhma7F6hfCeLisx0,https://api.spotify.com/v1/audio-analysis/322tcqPhma7F6hfCeLisx0,198973,4,Travel,Lauv,"fuck, i'm lonely",6
95,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,audio_features,0Ryd8975WihbObpp5cPW1t,spotify:track:0Ryd8975WihbObpp5cPW1t,https://api.spotify.com/v1/tracks/0Ryd8975WihbObpp5cPW1t,https://api.spotify.com/v1/audio-analysis/0Ryd8975WihbObpp5cPW1t,186107,4,Travel,Ariana Grande,boyfriend (with Social House),78
96,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.021,audio_features,1NhPKVLsHhFUHIOZ32QnS2,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,https://api.spotify.com/v1/tracks/1NhPKVLsHhFUHIOZ32QnS2,https://api.spotify.com/v1/audio-analysis/1NhPKVLsHhFUHIOZ32QnS2,224693,4,Travel,OneRepublic,Secrets,75
97,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,audio_features,5Sf3GyLEAzJXxZ5mbCPXTu,spotify:track:5Sf3GyLEAzJXxZ5mbCPXTu,https://api.spotify.com/v1/tracks/5Sf3GyLEAzJXxZ5mbCPXTu,https://api.spotify.com/v1/audio-analysis/5Sf3GyLEAzJXxZ5mbCPXTu,208133,4,Travel,Mr. Probz,Waves - Robin Schulz Radio Edit,26
98,0.755,0.448,3,-2.993,0,0.0405,0.0508,3.87e-06,0.11,0.431,139.028,audio_features,1JRK7srBWUtAW7dPabKBwJ,spotify:track:1JRK7srBWUtAW7dPabKBwJ,https://api.spotify.com/v1/tracks/1JRK7srBWUtAW7dPabKBwJ,https://api.spotify.com/v1/audio-analysis/1JRK7srBWUtAW7dPabKBwJ,204887,4,Travel,5 Seconds of Summer,Teeth,3
99,0.727,0.797,11,-7.956,0,0.0454,0.311,4.27e-05,0.0922,0.6,106.033,audio_features,6iey2E15nqKQ60KW8vBQQi,spotify:track:6iey2E15nqKQ60KW8vBQQi,https://api.spotify.com/v1/tracks/6iey2E15nqKQ60KW8vBQQi,https://api.spotify.com/v1/audio-analysis/6iey2E15nqKQ60KW8vBQQi,185547,4,Travel,Dean Lewis,Stay Awake,0
100,0.598,0.808,7,-6.875,1,0.0602,0.116,0.0,0.305,0.571,141.913,audio_features,5hS4YR5CkE6YF5sH0d9boA,spotify:track:5hS4YR5CkE6YF5sH0d9boA,https://api.spotify.com/v1/tracks/5hS4YR5CkE6YF5sH0d9boA,https://api.spotify.com/v1/audio-analysis/5hS4YR5CkE6YF5sH0d9boA,215282,4,Travel,Brett Young,Not Over You - Recorded at Sound Stage Studios Nashville,53
101,0.811,0.719,9,-6.553,1,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979,audio_features,4y5bvROuBDPr5fuwXbIBZR,spotify:track:4y5bvROuBDPr5fuwXbIBZR,https://api.spotify.com/v1/tracks/4y5bvROuBDPr5fuwXbIBZR,https://api.spotify.com/v1/audio-analysis/4y5bvROuBDPr5fuwXbIBZR,222400,4,Travel,Taylor Swift,Paper Rings,73
102,0.658,0.699,7,-4.766,1,0.0368,0.499,1.25e-05,0.0692,0.437,129.768,audio_features,4WFWvM4zjMgjQxmP21ezfO,spotify:track:4WFWvM4zjMgjQxmP21ezfO,https://api.spotify.com/v1/tracks/4WFWvM4zjMgjQxmP21ezfO,https://api.spotify.com/v1/audio-analysis/4WFWvM4zjMgjQxmP21ezfO,182293,4,Travel,Sabrina Carpenter,All We Have Is Love,43
103,0.659,0.553,11,-4.809,0,0.0286,0.43,5.1e-06,0.198,0.401,89.978,audio_features,7vWbERTWGCiu6fil02e9kj,spotify:track:7vWbERTWGCiu6fil02e9kj,https://api.spotify.com/v1/tracks/7vWbERTWGCiu6fil02e9kj,https://api.spotify.com/v1/audio-analysis/7vWbERTWGCiu6fil02e9kj,183983,3,Travel,Bebe Rexha,Not 20 Anymore,52
104,0.716,0.757,5,-2.666,1,0.0487,0.0249,0.0,0.286,0.558,100.007,audio_features,1MfuskV4ODUp14C2dnyPgW,spotify:track:1MfuskV4ODUp14C2dnyPgW,https://api.spotify.com/v1/tracks/1MfuskV4ODUp14C2dnyPgW,https://api.spotify.com/v1/audio-analysis/1MfuskV4ODUp14C2dnyPgW,191114,4,Travel,Charli XCX,Blame It on Your Love (feat. Lizzo),59
105,0.603,0.615,11,-4.931,0,0.165,0.0799,6.72e-05,0.117,0.561,158.657,audio_features,4xigPf2sigSPmuFH3qCelB,spotify:track:4xigPf2sigSPmuFH3qCelB,https://api.spotify.com/v1/tracks/4xigPf2sigSPmuFH3qCelB,https://api.spotify.com/v1/audio-analysis/4xigPf2sigSPmuFH3qCelB,213707,4,Travel,Sia,"Genius (feat. Sia, Diplo, and Labrinth)",77
106,0.69,0.714,7,-5.948,1,0.0338,0.0077,7.23e-05,0.191,0.489,112.009,audio_features,4lJNen4SMTIJMahALc3DcB,spotify:track:4lJNen4SMTIJMahALc3DcB,https://api.spotify.com/v1/tracks/4lJNen4SMTIJMahALc3DcB,https://api.spotify.com/v1/audio-analysis/4lJNen4SMTIJMahALc3DcB,187027,4,Travel,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",74
107,0.377,0.651,4,-5.437,0,0.0588,0.0197,5.31e-05,0.174,0.0851,129.698,audio_features,3UYiU57SMiAS5LqolhHJw1,spotify:track:3UYiU57SMiAS5LqolhHJw1,https://api.spotify.com/v1/tracks/3UYiU57SMiAS5LqolhHJw1,https://api.spotify.com/v1/audio-analysis/3UYiU57SMiAS5LqolhHJw1,219742,4,Travel,Camila Cabello,Shameless,62
108,0.515,0.873,10,-3.062,1,0.0389,0.00104,0.0,0.104,0.434,134.042,audio_features,44zoniDjX4tfoAeYrnA5XX,spotify:track:44zoniDjX4tfoAeYrnA5XX,https://api.spotify.com/v1/tracks/44zoniDjX4tfoAeYrnA5XX,https://api.spotify.com/v1/audio-analysis/44zoniDjX4tfoAeYrnA5XX,220930,4,Travel,Louis Tomlinson,Kill My Mind,57
109,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,audio_features,7LzouaWGFCy4tkXDOOnEyM,spotify:track:7LzouaWGFCy4tkXDOOnEyM,https://api.spotify.com/v1/tracks/7LzouaWGFCy4tkXDOOnEyM,https://api.spotify.com/v1/audio-analysis/7LzouaWGFCy4tkXDOOnEyM,207039,4,Travel,Camila Cabello,Liar,72
110,0.711,0.868,6,-4.363,1,0.046,0.0482,0.00426,0.0709,0.795,122.029,audio_features,5AOqxn4l8BHO0or40XxCuh,spotify:track:5AOqxn4l8BHO0or40XxCuh,https://api.spotify.com/v1/tracks/5AOqxn4l8BHO0or40XxCuh,https://api.spotify.com/v1/audio-analysis/5AOqxn4l8BHO0or40XxCuh,223427,4,Travel,LP,Girls Go Wild,59
111,0.581,0.855,0,-5.239,1,0.0461,0.0016,0.000174,0.284,0.702,122.013,audio_features,5cT9Vf9ezjfqOwl4CH82XW,spotify:track:5cT9Vf9ezjfqOwl4CH82XW,https://api.spotify.com/v1/tracks/5cT9Vf9ezjfqOwl4CH82XW,https://api.spotify.com/v1/audio-analysis/5cT9Vf9ezjfqOwl4CH82XW,226057,4,Travel,Ellie Goulding,Aftertaste,37
112,0.643,0.721,1,-5.248,1,0.0449,0.00268,6.51e-06,0.0898,0.317,102.914,audio_features,3NkJNL3WqO1Lqc3uNDxvCN,spotify:track:3NkJNL3WqO1Lqc3uNDxvCN,https://api.spotify.com/v1/tracks/3NkJNL3WqO1Lqc3uNDxvCN,https://api.spotify.com/v1/audio-analysis/3NkJNL3WqO1Lqc3uNDxvCN,190107,4,Travel,Ariana Grande,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),1
113,0.401,0.503,2,-8.084,1,0.0437,0.0158,0.0,0.134,0.236,118.491,audio_features,0yc37FvbXRwwFaQxzpxbsd,spotify:track:0yc37FvbXRwwFaQxzpxbsd,https://api.spotify.com/v1/tracks/0yc37FvbXRwwFaQxzpxbsd,https://api.spotify.com/v1/audio-analysis/0yc37FvbXRwwFaQxzpxbsd,181408,4,Travel,OneRepublic,Somebody To Love,63
114,0.638,0.659,10,-6.215,0,0.0627,0.0127,0.0,0.187,0.341,103.029,audio_features,16geeCnXrbiomV1IZ8Kudc,spotify:track:16geeCnXrbiomV1IZ8Kudc,https://api.spotify.com/v1/tracks/16geeCnXrbiomV1IZ8Kudc,https://api.spotify.com/v1/audio-analysis/16geeCnXrbiomV1IZ8Kudc,233858,4,Travel,Hailee Steinfeld,"Back to Life - from ""Bumblebee""",55
115,0.759,0.604,8,-6.663,0,0.051,0.141,0.0,0.149,0.418,121.096,audio_features,0RqTAf0gX3pXAJYAbYRDqA,spotify:track:0RqTAf0gX3pXAJYAbYRDqA,https://api.spotify.com/v1/tracks/0RqTAf0gX3pXAJYAbYRDqA,https://api.spotify.com/v1/audio-analysis/0RqTAf0gX3pXAJYAbYRDqA,196121,4,Travel,Maroon 5,Bet My Heart,52
116,0.743,0.765,5,-3.588,0,0.039,0.0444,0.0417,0.667,0.34,114.991,audio_features,1kJtfldK9F7XmsSiSNlbth,spotify:track:1kJtfldK9F7XmsSiSNlbth,https://api.spotify.com/v1/tracks/1kJtfldK9F7XmsSiSNlbth,https://api.spotify.com/v1/audio-analysis/1kJtfldK9F7XmsSiSNlbth,196360,4,Travel,Kesha,Woman (feat. The Dap-Kings Horns),67
117,0.778,0.559,6,-7.109,0,0.0776,0.128,0.0,0.399,0.678,129.989,audio_features,7aiClxsDWFRQ0Kzk5KI5ku,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku,https://api.spotify.com/v1/tracks/7aiClxsDWFRQ0Kzk5KI5ku,https://api.spotify.com/v1/audio-analysis/7aiClxsDWFRQ0Kzk5KI5ku,185093,1,Travel,blackbear,hot girl bummer,20
118,0.591,0.841,4,-4.351,0,0.0304,0.0119,0.0,0.395,0.392,109.034,audio_features,3cphb8kdsjElYR7r5icK3H,spotify:track:3cphb8kdsjElYR7r5icK3H,https://api.spotify.com/v1/tracks/3cphb8kdsjElYR7r5icK3H,https://api.spotify.com/v1/audio-analysis/3cphb8kdsjElYR7r5icK3H,158805,4,Travel,Niall Horan,Nice To Meet Ya,73
119,0.743,0.812,7,-3.069,1,0.132,0.153,0.0,0.0642,0.606,100.047,audio_features,1xU2QZ40MY4Ex2pfczZa9U,spotify:track:1xU2QZ40MY4Ex2pfczZa9U,https://api.spotify.com/v1/tracks/1xU2QZ40MY4Ex2pfczZa9U,https://api.spotify.com/v1/audio-analysis/1xU2QZ40MY4Ex2pfczZa9U,166406,4,Travel,Liam Payne,Stack It Up (feat. A Boogie Wit da Hoodie),63
120,0.673,0.746,11,-4.514,0,0.0424,0.000607,0.0,0.0988,0.446,144.013,audio_features,4rpzPAbwJboZQw2p9T5T3f,spotify:track:4rpzPAbwJboZQw2p9T5T3f,https://api.spotify.com/v1/tracks/4rpzPAbwJboZQw2p9T5T3f,https://api.spotify.com/v1/audio-analysis/4rpzPAbwJboZQw2p9T5T3f,185293,4,Travel,Maroon 5,Lucky Strike,58
121,0.721,0.805,9,-4.134,0,0.0927,0.05,0.0,0.153,0.653,118.058,audio_features,40nPimvmG05WYS7983bawZ,spotify:track:40nPimvmG05WYS7983bawZ,https://api.spotify.com/v1/tracks/40nPimvmG05WYS7983bawZ,https://api.spotify.com/v1/audio-analysis/40nPimvmG05WYS7983bawZ,189133,4,Travel,Camila Cabello,Cry for Me,58
122,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,audio_features,1rgnBhdG2JDFTbYkYRZAku,spotify:track:1rgnBhdG2JDFTbYkYRZAku,https://api.spotify.com/v1/tracks/1rgnBhdG2JDFTbYkYRZAku,https://api.spotify.com/v1/audio-analysis/1rgnBhdG2JDFTbYkYRZAku,209755,4,Travel,Tones And I,Dance Monkey,68
123,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,audio_features,2b8fOow8UzyDFAE27YhOZM,spotify:track:2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,189486,4,Travel,Maroon 5,Memories,87
124,0.596,0.744,6,-4.377,0,0.0308,0.107,0.000106,0.0665,0.373,139.877,audio_features,0sdLzD6YytK2DXiChFXRyz,spotify:track:0sdLzD6YytK2DXiChFXRyz,https://api.spotify.com/v1/tracks/0sdLzD6YytK2DXiChFXRyz,https://api.spotify.com/v1/audio-analysis/0sdLzD6YytK2DXiChFXRyz,180130,4,Travel,Gryffin,Out of My Mind (with ZOHARA),43
125,0.563,0.564,10,-7.906,0,0.271,0.114,0.0254,0.304,0.55,154.355,audio_features,4yI3HpbSFSgFZtJP2kDe5m,spotify:track:4yI3HpbSFSgFZtJP2kDe5m,https://api.spotify.com/v1/tracks/4yI3HpbSFSgFZtJP2kDe5m,https://api.spotify.com/v1/audio-analysis/4yI3HpbSFSgFZtJP2kDe5m,162596,5,Travel,Selena Gomez,Look At Her Now,15
126,0.774,0.747,1,-3.908,0,0.082,0.0241,6.11e-06,0.342,0.833,119.964,audio_features,6fenHIxXuuzKB55wY4WCHP,spotify:track:6fenHIxXuuzKB55wY4WCHP,https://api.spotify.com/v1/tracks/6fenHIxXuuzKB55wY4WCHP,https://api.spotify.com/v1/audio-analysis/6fenHIxXuuzKB55wY4WCHP,168125,4,Travel,Tiësto,God Is A Dancer (with Mabel),72
127,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,audio_features,2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,214507,4,Travel,Twenty One Pilots,Ride,80
128,0.359,0.713,5,-4.526,1,0.0366,0.33,0.0,0.324,0.272,61.519,audio_features,05sCp83gcMm1iecYydKJS3,spotify:track:05sCp83gcMm1iecYydKJS3,https://api.spotify.com/v1/tracks/05sCp83gcMm1iecYydKJS3,https://api.spotify.com/v1/audio-analysis/05sCp83gcMm1iecYydKJS3,194520,4,Travel,OneRepublic,Let's Hurt Tonight,63
129,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,audio_features,5aUSEPNd3m5xliFK4pn5mU,spotify:track:5aUSEPNd3m5xliFK4pn5mU,https://api.spotify.com/v1/tracks/5aUSEPNd3m5xliFK4pn5mU,https://api.spotify.com/v1/audio-analysis/5aUSEPNd3m5xliFK4pn5mU,210901,3,Travel,Zedd,Good Thing (with Kehlani),72
131,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,audio_features,6WrI0LAC5M1Rw2MnX2ZvEg,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg,183290,4,Travel,Dua Lipa,Don't Start Now,84
